system:time_start,undefined
"Dec 1, 2001",30.957
"Dec 1, 2002",30.976
"Dec 1, 2003",31.313
"Dec 1, 2004",31.136
"Dec 1, 2005",28.838
"Dec 1, 2006",30.066
"Dec 1, 2007",29.729
"Dec 1, 2008",30.448
"Dec 1, 2009",29.563
"Dec 1, 2010",29.063
"Dec 1, 2011",29.672
"Dec 1, 2012",31.06
"Dec 1, 2013",30.117
"Dec 1, 2014",29.803
"Dec 1, 2015",30.303
"Dec 1, 2016",32.873
"Dec 1, 2017",30.29
"Dec 1, 2018",30.371
"Dec 1, 2019",29.234
"Dec 1, 2020",29.944
"Dec 1, 2021",28.135
"Dec 1, 2022",28.944
