system:time_start,undefined
"Jan 1, 2001",32.193
"Jan 1, 2002",31.142
"Jan 1, 2003",32.015
"Jan 1, 2004",31.972
"Jan 1, 2005",31.88
"Jan 1, 2006",32.283
"Jan 1, 2007",32.799
"Jan 1, 2008",32.103
"Jan 1, 2009",32.29
"Jan 1, 2010",31.069
"Jan 1, 2011",31.408
"Jan 1, 2012",31.698
"Jan 1, 2013",33.727
"Jan 1, 2014",31.65
"Jan 1, 2015",30.225
"Jan 1, 2016",30.621
"Jan 1, 2017",32.94
"Jan 1, 2018",31.086
"Jan 1, 2019",31.933
"Jan 1, 2020",31.657
"Jan 1, 2021",29.972
"Jan 1, 2022",29.409
