system:time_start,undefined
"Mar 1, 2001",40.085
"Mar 1, 2002",39.97
"Mar 1, 2003",37.871
"Mar 1, 2004",40.558
"Mar 1, 2005",39.834
"Mar 1, 2006",35.333
"Mar 1, 2007",40.076
"Mar 1, 2008",37.153
"Mar 1, 2009",39.053
"Mar 1, 2010",39.7
"Mar 1, 2011",38.45
"Mar 1, 2012",39.08
"Mar 1, 2013",38.953
"Mar 1, 2014",38.379
"Mar 1, 2015",37.569
"Mar 1, 2016",39.345
"Mar 1, 2017",38.825
"Mar 1, 2018",38.141
"Mar 1, 2019",39.869
"Mar 1, 2020",36.572
"Mar 1, 2021",38.899
"Mar 1, 2022",35.568
